count,id,name,age,gender,nationality,agreement,pltnum,Qno,Qsub,kwd並び,kwd,Kwd日本語,kwd2,col_1,col_2a,col_2b,c_c,c_c,col_sum,col_3a,col_3b,col_3c,col_Aa,col_Ab,col_Ac,col_Ra,col_Rb,col_Rc
1,undefined,16,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#E4B7FF,#E4B7FF,24,54,24,107,,,,,,
1,undefined,12,1,1,0,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#E4B7FF,#E4B7FF,24,55,67,24,,,,,,
1,undefined,20,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#E4B7FF,#E4B7FF,24,28,55,24,,,,,,
1,undefined,13,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,23,25,27,,,,,,
1,undefined,13,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF8A89,#FF8A89,27,23,25,27,,,,,,
1,undefined,54,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF8A89,#FF8A89,27,27,68,43,,,,,,
1,undefined,20,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFB887,#FFB887,28,28,55,24,,,,,,
1,undefined,56,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFB887,#FFB887,28,15,28,80,,,,,,
1,undefined,31,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFCE86,#FFCE86,29,29,53,48,,,,,,
1,undefined,43,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#8A94FF,#8A94FF,36,60,36,88,,,,,,
1,undefined,43,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#8A94FF,#8A94FF,36,60,36,88,,,,,,
1,undefined,8,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D287FF,#D287FF,37,37,67,38,,,,,,
1,undefined,4,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D287FF,#D287FF,37,67,37,42,,,,,,
1,undefined,8,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF88D5,#FF88D5,38,37,67,38,,,,,,
1,undefined,23,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#B2B2B2,#B2B2B2,39,67,39,55,,,,,,
1,undefined,15,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF5B59,#FF5B59,40,40,54,56,,,,,,
1,undefined,6,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF5B59,#FF5B59,40,68,94,40,,,,,,
1,undefined,42,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF9B56,#FF9B56,41,41,14,12,,,,,,
1,undefined,33,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF9B56,#FF9B56,41,55,41,54,,,,,,
1,undefined,34,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFB954,#FFB954,42,67,42,153,,,,,,
1,undefined,4,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFB954,#FFB954,42,67,37,42,,,,,,
1,undefined,48,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFB954,#FFB954,42,42,68,119,,,,,,
1,undefined,7,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFDD50,#FFDD50,43,105,54,43,,,,,,
1,undefined,54,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFDD50,#FFDD50,43,27,68,43,,,,,,
1,undefined,31,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#58B1FF,#58B1FF,48,29,53,48,,,,,,
1,undefined,57,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#5B68FF,#5B68FF,49,53,49,54,,,,,,
1,undefined,44,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#a6a6a6,#a6a6a6,52,81,80,52,,,,,,
1,undefined,5,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF2A22,#FF2A22,53,67,53,92,,,,,,
1,undefined,31,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF2A22,#FF2A22,53,29,53,48,,,,,,
1,undefined,21,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF2A22,#FF2A22,53,68,56,53,,,,,,
1,undefined,36,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF2A22,#FF2A22,53,67,79,53,,,,,,
1,undefined,57,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF2A22,#FF2A22,53,53,49,54,,,,,,
1,undefined,16,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF7F1A,#FF7F1A,54,54,24,107,,,,,,
1,undefined,7,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF7F1A,#FF7F1A,54,105,54,43,,,,,,
1,undefined,15,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF7F1A,#FF7F1A,54,40,54,56,,,,,,
1,undefined,33,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF7F1A,#FF7F1A,54,55,41,54,,,,,,
1,undefined,50,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF7F1A,#FF7F1A,54,54,139,126,,,,,,
1,undefined,51,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF7F1A,#FF7F1A,54,107,54,14,,,,,,
1,undefined,57,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF7F1A,#FF7F1A,54,53,49,54,,,,,,
1,undefined,10,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFA511,#FFA511,55,55,23,62,,,,,,
1,undefined,12,1,1,0,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFA511,#FFA511,55,55,67,24,,,,,,
1,undefined,33,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFA511,#FFA511,55,55,41,54,,,,,,
1,undefined,38,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFA511,#FFA511,55,55,70,67,,,,,,
1,undefined,2,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFA511,#FFA511,55,66,55,70,,,,,,
1,undefined,20,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFA511,#FFA511,55,28,55,24,,,,,,
1,undefined,23,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFA511,#FFA511,55,67,39,55,,,,,,
1,undefined,30,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFA511,#FFA511,55,81,100,55,,,,,,
1,undefined,21,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFD300,#FFD300,56,68,56,53,,,,,,
1,undefined,15,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFD300,#FFD300,56,40,54,56,,,,,,
1,undefined,43,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#17D9FF,#17D9FF,60,60,36,88,,,,,,
1,undefined,10,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#2A37FF,#2A37FF,62,55,23,62,,,,,,
1,undefined,2,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF0000,#FF0000,66,66,55,70,,,,,,
1,undefined,28,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF0000,#FF0000,66,80,66,81,,,,,,
1,undefined,25,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF0000,#FF0000,66,67,79,66,,,,,,
1,undefined,3,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF6100,#FF6100,67,67,79,105,,,,,,
1,undefined,4,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF6100,#FF6100,67,67,37,42,,,,,,
1,undefined,5,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF6100,#FF6100,67,67,53,92,,,,,,
1,undefined,14,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF6100,#FF6100,67,67,68,80,,,,,,
1,undefined,23,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF6100,#FF6100,67,67,39,55,,,,,,
1,undefined,25,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF6100,#FF6100,67,67,79,66,,,,,,
1,undefined,27,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF6100,#FF6100,67,67,68,14,,,,,,
1,undefined,34,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF6100,#FF6100,67,67,42,153,,,,,,
1,undefined,36,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF6100,#FF6100,67,67,79,53,,,,,,
1,undefined,8,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF6100,#FF6100,67,37,67,38,,,,,,
1,undefined,12,1,1,0,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF6100,#FF6100,67,55,67,24,,,,,,
1,undefined,41,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF6100,#FF6100,67,69,67,68,,,,,,
1,undefined,18,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF6100,#FF6100,67,68,115,67,,,,,,
1,undefined,35,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF6100,#FF6100,67,80,79,67,,,,,,
1,undefined,38,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF6100,#FF6100,67,55,70,67,,,,,,
1,undefined,47,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF6100,#FF6100,67,128,92,67,,,,,,
1,undefined,52,2,1,0,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF6100,#FF6100,67,68,68,69,,,,,,
1,undefined,52,2,1,0,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF6100,#FF6100,67,68,68,69,,,,,,
1,undefined,52,2,1,0,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF6100,#FF6100,67,69,68,69,,,,,,
1,undefined,6,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF9000,#FF9000,68,68,94,40,,,,,,
1,undefined,9,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF9000,#FF9000,68,68,69,79,,,,,,
1,undefined,18,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF9000,#FF9000,68,68,115,67,,,,,,
1,undefined,21,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF9000,#FF9000,68,68,56,53,,,,,,
1,undefined,14,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF9000,#FF9000,68,67,68,80,,,,,,
1,undefined,17,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF9000,#FF9000,68,80,68,69,,,,,,
1,undefined,27,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF9000,#FF9000,68,67,68,14,,,,,,
1,undefined,37,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF9000,#FF9000,68,80,68,69,,,,,,
1,undefined,41,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF9000,#FF9000,68,69,67,68,,,,,,
1,undefined,48,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF9000,#FF9000,68,42,68,119,,,,,,
1,undefined,49,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF9000,#FF9000,68,68,80,92,,,,,,
1,undefined,54,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FF9000,#FF9000,68,27,68,43,,,,,,
1,undefined,41,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFC900,#FFC900,69,69,67,68,,,,,,
1,undefined,9,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFC900,#FFC900,69,68,69,79,,,,,,
1,undefined,17,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFC900,#FFC900,69,80,68,69,,,,,,
1,undefined,37,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFC900,#FFC900,69,80,68,69,,,,,,
1,undefined,46,7,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFC900,#FFC900,69,81,69,92,,,,,,
1,undefined,38,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFFF00,#FFFF00,70,55,70,67,,,,,,
1,undefined,2,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#FFFF00,#FFFF00,70,66,55,70,,,,,,
1,undefined,3,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D30000,#D30000,79,67,79,105,,,,,,
1,undefined,25,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D30000,#D30000,79,67,79,66,,,,,,
1,undefined,35,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D30000,#D30000,79,80,79,67,,,,,,
1,undefined,36,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D30000,#D30000,79,67,79,53,,,,,,
1,undefined,40,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D30000,#D30000,79,105,79,80,,,,,,
1,undefined,9,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D30000,#D30000,79,68,69,79,,,,,,
1,undefined,1,0,1,0,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D35000,#D35000,80,80,113,81,,,,,,
1,undefined,17,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D35000,#D35000,80,80,68,69,,,,,,
1,undefined,28,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D35000,#D35000,80,80,66,81,,,,,,
1,undefined,35,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D35000,#D35000,80,80,79,67,,,,,,
1,undefined,37,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D35000,#D35000,80,80,68,69,,,,,,
1,undefined,19,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D35000,#D35000,80,92,80,81,,,,,,
1,undefined,14,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D35000,#D35000,80,67,68,80,,,,,,
1,undefined,40,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D35000,#D35000,80,105,79,80,,,,,,
1,undefined,45,4,2,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D35000,#D35000,80,80,115,81,,,,,,
1,undefined,49,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D35000,#D35000,80,68,80,92,,,,,,
1,undefined,53,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D35000,#D35000,80,95,81,80,,,,,,
1,undefined,56,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D35000,#D35000,80,15,28,80,,,,,,
1,undefined,44,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D35000,#D35000,80,81,80,52,,,,,,
1,undefined,30,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D37600,#D37600,81,81,100,55,,,,,,
1,undefined,24,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D37600,#D37600,81,108,81,94,,,,,,
1,undefined,26,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D37600,#D37600,81,103,81,0,,,,,,
1,undefined,1,0,1,0,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D37600,#D37600,81,80,113,81,,,,,,
1,undefined,19,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D37600,#D37600,81,92,80,81,,,,,,
1,undefined,28,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D37600,#D37600,81,80,66,81,,,,,,
1,undefined,45,4,2,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D37600,#D37600,81,80,115,81,,,,,,
1,undefined,46,7,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D37600,#D37600,81,81,69,92,,,,,,
1,undefined,53,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D37600,#D37600,81,95,81,80,,,,,,
1,undefined,44,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#D37600,#D37600,81,81,80,52,,,,,,
1,undefined,11,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#7F00D4,#7F00D4,89,101,89,93,,,,,,
1,undefined,39,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#656565,#656565,91,111,138,91,,,,,,
1,undefined,19,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#A40000,#A40000,92,92,80,81,,,,,,
1,undefined,5,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#A40000,#A40000,92,67,53,92,,,,,,
1,undefined,46,7,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#A40000,#A40000,92,81,69,92,,,,,,
1,undefined,47,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#A40000,#A40000,92,128,92,67,,,,,,
1,undefined,49,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#A40000,#A40000,92,68,80,92,,,,,,
1,undefined,58,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#A40000,#A40000,92,129,92,93,,,,,,
1,undefined,11,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#A43E00,#A43E00,93,101,89,93,,,,,,
1,undefined,55,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#A43E00,#A43E00,93,93,112,146,,,,,,
1,undefined,58,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#A43E00,#A43E00,93,129,92,93,,,,,,
1,undefined,6,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#A35C00,#A35C00,94,68,94,40,,,,,,
1,undefined,22,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#A35C00,#A35C00,94,146,107,94,,,,,,
1,undefined,24,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#A35C00,#A35C00,94,108,81,94,,,,,,
1,undefined,53,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#A38000,#A38000,95,95,81,80,,,,,,
1,undefined,30,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#0055A4,#0055A4,100,81,100,55,,,,,,
1,undefined,11,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#0000A5,#0000A5,101,101,89,93,,,,,,
1,undefined,26,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#A40066,#A40066,103,103,81,0,,,,,,
1,undefined,7,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#750000,#750000,105,105,54,43,,,,,,
1,undefined,40,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#750000,#750000,105,105,79,80,,,,,,
1,undefined,3,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#750000,#750000,105,67,79,105,,,,,,
1,undefined,22,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#754100,#754100,107,146,107,94,,,,,,
1,undefined,16,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#754100,#754100,107,54,24,107,,,,,,
1,undefined,51,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#754100,#754100,107,107,54,14,,,,,,
1,undefined,51,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#754100,#754100,107,107,54,14,,,,,,
1,undefined,24,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#755C00,#755C00,108,108,81,94,,,,,,
1,undefined,39,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#007500,#007500,111,111,138,91,,,,,,
1,undefined,55,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#005F75,#005F75,112,93,112,146,,,,,,
1,undefined,1,0,1,0,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#003C76,#003C76,113,80,113,81,,,,,,
1,undefined,18,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#460076,#460076,115,68,115,67,,,,,,
1,undefined,45,4,2,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#460076,#460076,115,80,115,81,,,,,,
1,undefined,48,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#651900,#651900,119,42,68,119,,,,,,
1,undefined,50,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#003265,#003265,126,54,139,126,,,,,,
1,undefined,47,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#320065,#320065,128,128,92,67,,,,,,
1,undefined,58,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#650032,#650032,129,129,92,93,,,,,,
1,undefined,39,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#003947,#003947,138,111,138,91,,,,,,
1,undefined,50,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#002447,#002447,139,54,139,126,,,,,,
1,undefined,22,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#321900,#321900,146,146,107,94,,,,,,
1,undefined,55,2,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#321900,#321900,146,93,112,146,,,,,,
1,undefined,34,1,1,1,undefined,num,2,3,16,sunset,夕,undefined,undefined,undefined,undefined,#000032,#000032,153,67,42,153,,,,,,
1,undefined,43,1,1,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#FFFFFF,#FFFFFF,13,13,31,140,,,,,,
1,undefined,42,1,1,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#FFFFB5,#FFFFB5,18,153,18,126,,,,,,
1,undefined,5,1,1,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#FFFFB5,#FFFFB5,18,75,57,18,,,,,,
1,undefined,7,1,1,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#FFFFB5,#FFFFB5,18,153,143,18,,,,,,
1,undefined,43,1,1,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#FFFF83,#FFFF83,31,13,31,140,,,,,,
1,undefined,43,1,1,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#FFFF83,#FFFF83,31,13,31,140,,,,,,
1,undefined,29,1,1,0,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#8A94FF,#8A94FF,36,36,49,140,,,,,,
1,undefined,54,2,1,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#B2B2B2,#B2B2B2,39,101,104,39,,,,,,
1,undefined,10,1,1,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#FFFF4C,#FFFF4C,44,113,44,156,,,,,,
1,undefined,40,1,1,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#FFFF4C,#FFFF4C,44,153,44,147,,,,,,
1,undefined,30,1,1,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#FFFF4C,#FFFF4C,44,114,130,44,,,,,,
1,undefined,56,2,1,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#FFFF4C,#FFFF4C,44,143,44,130,,,,,,
1,undefined,29,1,1,0,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#5B68FF,#5B68FF,49,36,49,140,,,,,,
1,undefined,5,1,1,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#FFFF26,#FFFF26,57,75,57,18,,,,,,
1,undefined,17,1,1,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#FFFF26,#FFFF26,57,140,141,57,,,,,,
1,undefined,18,1,1,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#FFFF26,#FFFF26,57,156,141,57,,,,,,
1,undefined,4,1,1,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#2A37FF,#2A37FF,62,153,70,62,,,,,,
1,undefined,13,1,1,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#FF6100,#FF6100,67,114,101,67,,,,,,
1,undefined,45,4,2,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#FF6100,#FF6100,67,67,153,130,,,,,,
1,undefined,4,1,1,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#FFFF00,#FFFF00,70,153,70,62,,,,,,
1,undefined,15,1,1,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#FFFF00,#FFFF00,70,114,70,156,,,,,,
1,undefined,21,1,1,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#FFFF00,#FFFF00,70,140,70,156,,,,,,
1,undefined,26,1,1,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#FFFF00,#FFFF00,70,156,70,114,,,,,,
1,undefined,16,1,1,1,undefined,num,2,4,17,night,夜,undefined,undefined,undefined,undefined,#FFFF00,#FFFF00,70,156,153,70,,,,,,
